PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jeremy Ruckert,2568042,TE,NYJ,@BUF,,,,,,,,,,,,,0.00,,,,,,,,,,161,0.00
Carter Runyon,2574308,TE,LV,KC,,,,,,,,,,,,,0.00,,,,,,,,,,162,0.00
Drew Sample,2562720,TE,CIN,CLE,,,,,,3,17,,,,,,0.00,,3,3,3,3,100,,,,163,0.00
Ja'Tavion Sanders,2571892,TE,CAR,@TB,,,,,,,,,,,,,0.00,,,,,,,,,,164,0.00
Eric Saubert,2558023,TE,SEA,@SF,,,,,,2,10,,,,,,0.00,,2,2,2,3,67,,,,165,0.00
Luke Schoonmaker,2569690,TE,DAL,@NYG,,,,,,1,12,,,,,,0.00,,1,1,1,1,100,,,,166,0.00
Dalton Schultz,2560866,TE,HOU,IND,,,,,,4,73,,,,,,0.00,,4,4,4,4,100,,,,167,0.00
Gee Scott Jr.,2574384,TE,WAS,@PHI,,,,,,,,,,,,,0.00,,,,,,,,,,168,0.00
Joshua Simon,2573917,TE,ATL,NO,,,,,,,,,,,,,0.00,,,,,,,,,,169,0.00
Ben Sims,2571198,TE,MIN,GB,,,,,,1,18,,,,,,0.00,,1,1,1,4,25,,,,170,0.00
